poi_id,name,amenity,main_category,sub_category,priority_level,latitude,longitude,final_status,map_ready,rule1_reason,rule2_reason,rule3_reason,rule4_reason,rule5_reason
BLR_004465,"Genises Public School, Lakkasandra",school,Education,School,2,12.9299028,77.6071901,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004466,Kaveri Convent HPS Madivala,school,Education,School,2,12.9207827,77.6197807,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004467,"New Oxford HPS Jaibhimanagar, Madiwala",school,Education,School,2,12.9196074,77.6149457,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004468,Khalsa Public LPS Madivala,school,Education,School,2,12.9233791,77.618714,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004469,Padmavathi HPS Madivala,school,Education,School,2,12.9246386,77.6149532,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004470,New Christ Convent HPS Madival,school,Education,School,2,12.9203588,77.6173047,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004471,St. Sara Eng School Madiwala,school,Education,School,2,12.9462573,77.6173121,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004472,"A V S Convent, Madiwala",school,Education,School,2,12.9237085,77.6116936,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004473,,school,Education,School,2,12.9176584,77.6368501,FAIL,NO,Missing name,Coordinates within boundary,Cannot check — name missing,Cannot check — name missing,Valid amenity category
BLR_004474,Bombay Brasserie,restaurant,Food & Beverage,Restaurant,3,13.0108052,77.5554043,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004475,"Goldwyn Memorial Pub Sch Jakka, Madiwala",school,Education,School,2,12.923222,77.6364709,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004476,ICICI Bank,bank,Financial Services,Bank,2,12.997802,77.5492702,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004477,Hotel Akshaya Non Veg,restaurant,Food & Beverage,Restaurant,3,12.9977484,77.5473746,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004478,Devi Upahara,restaurant,Food & Beverage,Restaurant,3,12.9636997,77.5923663,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004479,,atm,Financial Services,ATM,2,13.0128249,77.5533294,FAIL,NO,Missing name,Coordinates within boundary,Cannot check — name missing,Cannot check — name missing,Valid amenity category
BLR_004480,Nayan Drugs and Opticals,pharmacy,Healthcare,Pharmacy,1,13.0078107,77.5484819,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004481,Frank Ross Pharma,pharmacy,Healthcare,Pharmacy,1,13.0173749,77.5627034,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004482,Government High School,school,Education,School,2,13.0175291,77.5589477,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004483,State Bank of India,bank,Financial Services,Bank,2,12.9753831,77.6037573,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004484,eat.fit,restaurant,Food & Beverage,Restaurant,3,12.9751224,77.6040068,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004485,Brik Oven,restaurant,Food & Beverage,Restaurant,3,12.9747264,77.6053204,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004486,Coast II Coast,restaurant,Food & Beverage,Restaurant,3,12.9746251,77.6073769,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004487,saatvikk,restaurant,Food & Beverage,Restaurant,3,12.9743644,77.607851,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004488,United Bank of India,bank,Financial Services,Bank,2,12.9737704,77.6076552,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004489,CSB Bank,bank,Financial Services,Bank,2,12.9713517,77.6065451,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004490,Udaan,restaurant,Food & Beverage,Restaurant,3,12.9116699,77.643421,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004491,The Black Pearl,restaurant,Food & Beverage,Restaurant,3,12.9392131,77.6947005,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004492,,atm,Financial Services,ATM,2,12.9433649,77.5266311,FAIL,NO,Missing name,Coordinates within boundary,Cannot check — name missing,Cannot check — name missing,Valid amenity category
BLR_004493,Omega Multispeciality Hospital,hospital,Healthcare,Hospital,1,13.1001877,77.5813432,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004494,NDR Hospital,hospital,Healthcare,Hospital,1,13.0957808,77.5792872,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004495,Indian Oil,fuel,Transport & Mobility,Fuel Station,2,12.8764083,77.6716475,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004496,New Shanthi Sagar,restaurant,Food & Beverage,Restaurant,3,12.9860978,77.5543504,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004497,,restaurant,Food & Beverage,Restaurant,3,13.0286581,77.5436007,FAIL,NO,Missing name,Coordinates within boundary,Cannot check — name missing,Cannot check — name missing,Valid amenity category
BLR_004498,Nandanam,restaurant,Food & Beverage,Restaurant,3,12.876884,77.6392801,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004499,,atm,Financial Services,ATM,2,12.8789708,77.6378821,FAIL,NO,Missing name,Coordinates within boundary,Cannot check — name missing,Cannot check — name missing,Valid amenity category
BLR_004500,ICICI Bank,bank,Financial Services,Bank,2,12.8789656,77.6378674,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004501,State Bank of India,bank,Financial Services,Bank,2,12.8790819,77.6381758,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004502,Sri Krishna Grand,restaurant,Food & Beverage,Restaurant,3,12.8743782,77.6405809,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004503,Oye Punjab Resturant,restaurant,Food & Beverage,Restaurant,3,12.8787352,77.6367386,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004504,Apollo Pharmacy,pharmacy,Healthcare,Pharmacy,1,12.8772412,77.6390888,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004505,MedPlus,pharmacy,Healthcare,Pharmacy,1,12.8774214,77.6388932,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004506,Majestic Hotel,restaurant,Food & Beverage,Restaurant,3,12.9774153,77.5744736,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004507,Syndicate Bank,bank,Financial Services,Bank,2,12.9742181,77.5793459,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004508,Punjab National Bank,bank,Financial Services,Bank,2,12.9734339,77.5806454,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004509,Bank of India,bank,Financial Services,Bank,2,12.9661166,77.6051702,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004510,Prashanthi Ayurvedic Centre,pharmacy,Healthcare,Pharmacy,1,12.9963828,77.5508957,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004511,Al-Taj Restaurant,restaurant,Food & Beverage,Restaurant,3,12.9899287,77.5529918,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004512,Justbe Resto Cafe,restaurant,Food & Beverage,Restaurant,3,13.0071836,77.5794783,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004513,Punjabi Khanna,restaurant,Food & Beverage,Restaurant,3,12.949846,77.715934,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004514,Apollo Pharmacy,pharmacy,Healthcare,Pharmacy,1,12.9509966,77.7156459,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004515,Eatoz,restaurant,Food & Beverage,Restaurant,3,12.9504428,77.7156939,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004516,Nila Bhima Restaurant;,restaurant,Food & Beverage,Restaurant,3,12.9491647,77.7161846,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004517,"Kamala Neharu Gandhi Tavarekere,Primary school Madiwala",school,Education,School,2,12.9205575,77.6088459,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004518,"St Flourence HS, Madiwala",school,Education,School,2,12.9215986,77.6084916,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004519,"Aditya Venkatapura, Madiwala",school,Education,School,2,12.9173053,77.6330233,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004520,"Indira Convent HS, Madiwala",school,Education,School,2,12.9228196,77.6095716,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004521,Nisarga,restaurant,Food & Beverage,Restaurant,3,12.9835262,77.5942425,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004522,Krupanidhi HS,school,Education,School,2,12.9210876,77.6188414,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004523,Carmel Garden Public School,school,Education,School,2,12.9172814,77.6319494,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004524,Ambur Biriyani,restaurant,Food & Beverage,Restaurant,3,12.9822477,77.6389715,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004525,RS Madivala School,school,Education,School,2,12.9245862,77.6150716,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004526,GLPS Mestri Palya,school,Education,School,2,12.9331051,77.62526,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004527,GLPS Sheenivagilu,school,Education,School,2,12.9371426,77.6329739,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004528,Holy Christ HPS Eegipura,school,Education,School,2,12.9568937,77.6178658,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004529,Modern HPS Eegipura,school,Education,School,2,12.9417163,77.6309641,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004530,Homoeo Mart,pharmacy,Healthcare,Pharmacy,1,12.9993177,77.5502049,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004531,Patriyot Vidyanikethan LPS,school,Education,School,2,12.9372466,77.6330696,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
BLR_004532,Seema HPS Eegipura W No 68,school,Education,School,2,12.9261765,77.6361788,PASS,YES,Name present,Coordinates within boundary,Name length acceptable,Name is not numeric,Valid amenity category
